City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
274,Coracao De Jesus,BR,-16.6853,-44.365,71.6,64,0,7.87,clear sky
275,Corinto,GR,37.9407,22.9573,51.01,70,100,1.01,overcast clouds
276,Oranjestad,AW,12.524,-70.027,77.0,83,20,9.22,few clouds
277,Chlorakas,CY,34.8042,32.4083,50.0,76,20,2.3,few clouds
278,Tsimlyansk,RU,47.6461,42.1019,38.32,86,100,8.77,overcast clouds
279,Virginia Beach,US,36.8529,-75.978,34.0,96,99,3.0,overcast clouds
280,Katsuura,JP,35.1333,140.3,60.8,59,40,18.41,scattered clouds
281,Pedernales,DO,18.0384,-71.744,76.06,66,0,3.49,clear sky
282,Hambantota,LK,6.1241,81.1185,86.0,74,40,16.11,scattered clouds
283,Praia Da Vitoria,PT,38.7333,-27.0667,59.0,72,20,18.54,few clouds
284,Cidreira,BR,-30.1811,-50.2056,74.43,86,0,9.6,clear sky
285,Morros,BR,-9.4467,-46.3003,72.39,79,31,2.71,scattered clouds
286,Asyut,EG,27.181,31.1837,46.4,71,0,5.75,clear sky
287,Los Llanos De Aridane,ES,28.6585,-17.9182,62.6,82,0,9.22,clear sky
288,Rajmahal,IN,25.05,87.8333,70.34,32,7,6.31,clear sky
289,Yinchuan,CN,38.4681,106.2731,30.58,62,0,3.51,clear sky
290,Dok Kham Tai,TH,19.1624,99.9934,89.24,32,2,1.99,clear sky
291,Shache,CN,38.4167,77.2406,37.45,60,89,3.31,overcast clouds
292,Mersing,MY,2.4312,103.8405,84.2,79,40,14.97,scattered clouds
293,Sisimiut,GL,66.9395,-53.6735,0.19,90,100,8.23,light snow
294,Udachnyy,RU,66.4167,112.4,-35.86,80,100,13.04,overcast clouds
295,Mackay,AU,-21.15,149.2,86.0,65,14,11.5,few clouds
296,Uarini,BR,-2.99,-65.1083,73.26,97,91,1.63,overcast clouds
297,Mugumu,TZ,-1.85,34.7,59.85,73,91,5.91,overcast clouds
298,Pontianak,ID,-0.0333,109.3333,88.34,63,79,1.7,broken clouds
299,Port-Gentil,GA,-0.7193,8.7815,78.8,94,20,2.3,haze
300,Vestmannaeyjar,IS,63.4427,-20.2734,37.49,79,100,31.7,overcast clouds
301,Roebourne,AU,-20.7833,117.1333,86.43,70,100,20.83,light rain
302,Kharod,IN,21.75,82.5667,73.36,20,0,4.92,clear sky
303,Mahebourg,MU,-20.4081,57.7,86.0,70,40,14.97,scattered clouds
304,Muroto,JP,33.2833,134.15,59.0,26,20,14.97,few clouds
305,Deputatskiy,RU,69.3,139.9,-26.32,87,100,6.67,light snow
306,Tura,IN,25.5198,90.2201,74.12,34,0,2.8,clear sky
307,San Patricio,US,28.017,-97.5169,50.0,71,1,3.44,clear sky
308,Turukhansk,RU,65.8167,87.9833,-5.78,85,100,11.7,overcast clouds
309,Grafenhainichen,DE,51.7333,12.45,35.01,1,100,5.19,overcast clouds
310,Bere,TD,9.3202,16.1552,66.81,25,0,2.93,clear sky
311,Fortuna,US,40.5982,-124.1573,52.0,93,90,8.01,light rain
312,Ostrovnoy,RU,68.0531,39.5131,20.41,97,100,5.66,light snow
313,Sembakung,ID,3.8167,117.25,78.8,89,75,5.75,moderate rain
314,Lazaro Cardenas,MX,17.9583,-102.2,73.72,84,0,4.32,clear sky
315,Tahoua,NE,14.8888,5.2692,64.4,13,0,4.61,clear sky
316,Tonantins,BR,-2.8731,-67.8022,73.53,97,98,1.63,overcast clouds
317,Ingham,US,42.6,-84.3833,19.4,93,1,9.48,clear sky
318,Fare,PF,-16.7,-151.0167,81.52,75,34,13.73,light rain
319,Cabo San Lucas,MX,22.8909,-109.9124,62.01,67,20,10.36,few clouds
320,Vestmanna,FO,62.1564,-7.1664,28.4,74,0,2.3,clear sky
321,Banda Aceh,ID,5.5577,95.3222,85.28,68,19,11.12,few clouds
322,San Clemente,US,33.427,-117.612,59.0,80,98,7.23,overcast clouds
323,Sondrio,IT,46.169,9.8692,42.01,68,27,6.44,scattered clouds
324,Lipany,SK,49.1538,20.9638,30.99,79,0,2.3,clear sky
325,Beringovskiy,RU,63.05,179.3167,27.75,98,97,17.78,light snow
326,Jitra,MY,6.2681,100.4217,89.6,58,20,5.75,few clouds
327,Taltal,CL,-25.4,-70.4833,63.91,78,27,2.48,scattered clouds
328,Zhicheng,CN,30.2956,111.5047,60.01,41,11,4.0,few clouds
329,Mayahi,NE,13.9553,7.6712,64.54,23,59,8.63,broken clouds
330,Comodoro Rivadavia,AR,-45.8667,-67.5,68.0,49,0,2.3,clear sky
331,Porto Novo,BJ,6.4965,2.6036,82.4,89,40,8.05,scattered clouds
332,Rawson,AR,-43.3002,-65.1023,72.18,34,83,19.51,broken clouds
333,Maarianhamina,AX,60.0973,19.9348,15.8,92,0,8.05,clear sky
334,Wasilla,US,61.5814,-149.4394,12.2,34,1,26.46,clear sky
335,Esperance,AU,-33.8667,121.9,84.2,32,0,10.36,clear sky
336,Port Moresby,PG,-9.4431,147.1797,84.2,70,90,19.57,overcast clouds
337,Aklavik,CA,68.2191,-135.0107,-13.0,77,100,6.91,overcast clouds
338,Erdenet,MN,49.0333,104.0833,1.26,84,98,4.41,light snow
339,Namibe,AO,-15.1961,12.1522,71.82,77,57,6.98,broken clouds
340,Ornskoldsvik,SE,63.2909,18.7153,5.0,92,20,6.91,few clouds
341,Vila Franca Do Campo,PT,37.7167,-25.4333,57.0,94,40,21.85,scattered clouds
342,Tecpan,GT,14.7623,-90.9947,54.0,44,15,8.59,few clouds
343,Vangaindrano,MG,-23.35,47.6,81.46,82,30,4.43,scattered clouds
344,Havoysund,NO,70.9963,24.6622,28.4,80,75,4.61,light snow
345,Zyryanka,RU,65.75,150.85,-17.91,88,100,14.9,light snow
346,Saint-Joseph,RE,-21.3667,55.6167,87.01,66,75,3.44,broken clouds
347,Mapiripan,CO,2.8892,-72.1256,75.6,79,81,3.31,broken clouds
348,Mangrol,IN,21.1167,70.1167,80.11,32,6,5.77,clear sky
349,Shieli,KZ,44.1667,66.75,31.28,89,0,9.42,clear sky
